x0,top,text,size,fontname
202.1,664.1,D,10.0,BCDFEE+ArialMT
210.0,664.1,M,10.0,BCDFEE+ArialMT
219.1,664.1,),10.0,BCDFEE+ArialMT
222.8,664.1,",",10.0,BCDFEE+ArialMT
225.8,664.1, ,10.0,BCDFEE+ArialMT
228.9,664.1,R,10.0,BCDFEE+ArialMT
236.9,664.1,o,10.0,BCDFEE+ArialMT
243.0,664.1,h,10.0,BCDFEE+ArialMT
249.1,664.1,t,10.0,BCDFEE+ArialMT
252.2,664.1,a,10.0,BCDFEE+ArialMT
258.3,664.1,s,10.0,BCDFEE+ArialMT
263.7,664.1,.,10.0,BCDFEE+ArialMT
267.2,664.1, ,10.0,BCDFEE+ArialMT
46.3,676.4,•,10.0,BCDHEE+SymbolMT
51.4,676.4, ,10.0,BCDFEE+ArialMT
64.3,676.4,5,10.0,BCDFEE+ArialMT
70.3,676.4,-,10.0,BCDFEE+ArialMT
74.2,676.4,S,10.0,BCDFEE+ArialMT
81.4,676.4,t,10.0,BCDFEE+ArialMT
84.5,676.4,a,10.0,BCDFEE+ArialMT
90.6,676.4,r,10.0,BCDFEE+ArialMT
94.2,676.4, ,10.0,BCDFEE+ArialMT
97.3,676.4,i,10.0,BCDFEE+ArialMT
99.7,676.4,n,10.0,BCDFEE+ArialMT
105.8,676.4, ,10.0,BCDFEE+ArialMT
108.9,676.4,C,10.0,BCDFEE+ArialMT
116.7,676.4,+,10.0,BCDFEE+ArialMT
123.2,676.4,+,10.0,BCDFEE+ArialMT
129.5,676.4, ,10.0,BCDFEE+ArialMT
132.7,676.4,o,10.0,BCDFEE+ArialMT
138.8,676.4,n,10.0,BCDFEE+ArialMT
144.9,676.4, ,10.0,BCDFEE+ArialMT
148.0,676.4,H,10.0,BCDFEE+ArialMT
155.9,676.4,a,10.0,BCDFEE+ArialMT
162.0,676.4,c,10.0,BCDFEE+ArialMT
167.5,676.4,k,10.0,BCDFEE+ArialMT
173.0,676.4,e,10.0,BCDFEE+ArialMT
179.0,676.4,r,10.0,BCDFEE+ArialMT
182.7,676.4,R,10.0,BCDFEE+ArialMT
190.6,676.4,a,10.0,BCDFEE+ArialMT
196.8,676.4,n,10.0,BCDFEE+ArialMT
202.9,676.4,k,10.0,BCDFEE+ArialMT
208.2,676.4, ,10.0,BCDFEE+ArialMT
211.4,676.4,(,10.0,BCDFEE+ArialMT
215.1,676.4,P,10.0,BCDFEE+ArialMT
222.3,676.4,r,10.0,BCDFEE+ArialMT
226.0,676.4,o,10.0,BCDFEE+ArialMT
232.1,676.4,b,10.0,BCDFEE+ArialMT
238.2,676.4,l,10.0,BCDFEE+ArialMT
240.6,676.4,e,10.0,BCDFEE+ArialMT
246.7,676.4,m,10.0,BCDFEE+ArialMT
255.8,676.4, ,10.0,BCDFEE+ArialMT
259.0,676.4,S,10.0,BCDFEE+ArialMT
266.2,676.4,o,10.0,BCDFEE+ArialMT
272.3,676.4,l,10.0,BCDFEE+ArialMT
274.7,676.4,v,10.0,BCDFEE+ArialMT
280.3,676.4,i,10.0,BCDFEE+ArialMT
282.6,676.4,n,10.0,BCDFEE+ArialMT
288.8,676.4,g,10.0,BCDFEE+ArialMT
294.9,676.4, ,10.0,BCDFEE+ArialMT
298.0,676.4,&,10.0,BCDFEE+ArialMT
305.2,676.4, ,10.0,BCDFEE+ArialMT
308.3,676.4,D,10.0,BCDFEE+ArialMT
316.2,676.4,a,10.0,BCDFEE+ArialMT
322.3,676.4,t,10.0,BCDFEE+ArialMT
325.4,676.4,a,10.0,BCDFEE+ArialMT
331.5,676.4, ,10.0,BCDFEE+ArialMT
334.6,676.4,S,10.0,BCDFEE+ArialMT
341.8,676.4,t,10.0,BCDFEE+ArialMT
344.9,676.4,r,10.0,BCDFEE+ArialMT
348.6,676.4,u,10.0,BCDFEE+ArialMT
354.6,676.4,c,10.0,BCDFEE+ArialMT
360.2,676.4,t,10.0,BCDFEE+ArialMT
363.3,676.4,u,10.0,BCDFEE+ArialMT
369.3,676.4,r,10.0,BCDFEE+ArialMT
373.0,676.4,e,10.0,BCDFEE+ArialMT
379.1,676.4,s,10.0,BCDFEE+ArialMT
384.6,676.4,),10.0,BCDFEE+ArialMT
388.8,676.4,.,10.0,BCDFEE+ArialMT
391.9,676.4, ,10.0,BCDFEE+ArialMT
33.6,688.2,E,12.0,BCDFEE+ArialMT
42.4,690.2,D,9.5,BCDFEE+ArialMT
49.8,690.2,U,9.5,BCDFEE+ArialMT
57.2,690.2,C,9.5,BCDFEE+ArialMT
64.6,690.2,A,9.5,BCDFEE+ArialMT
71.5,690.2,T,9.5,BCDFEE+ArialMT
77.7,690.2,I,9.5,BCDFEE+ArialMT
80.6,690.2,O,9.5,BCDFEE+ArialMT
88.5,690.2,N,9.5,BCDFEE+ArialMT
96.0,688.2, ,12.0,BCDFEE+ArialMT
35.0,704.6,L,10.0,BCDEEE+Arial-BoldMT
41.0,704.6,o,10.0,BCDEEE+Arial-BoldMT
47.0,704.6,v,10.0,BCDEEE+Arial-BoldMT
52.4,704.6,e,10.0,BCDEEE+Arial-BoldMT
57.8,704.6,l,10.0,BCDEEE+Arial-BoldMT
60.6,704.6,y,10.0,BCDEEE+Arial-BoldMT
66.0,704.6, ,10.0,BCDEEE+Arial-BoldMT
68.5,704.6,P,10.0,BCDEEE+Arial-BoldMT
75.1,704.6,r,10.0,BCDEEE+Arial-BoldMT
78.9,704.6,o,10.0,BCDEEE+Arial-BoldMT
84.9,704.6,f,10.0,BCDEEE+Arial-BoldMT
88.1,704.6,e,10.0,BCDEEE+Arial-BoldMT
93.6,704.6,s,10.0,BCDEEE+Arial-BoldMT
99.0,704.6,s,10.0,BCDEEE+Arial-BoldMT
104.4,704.6,i,10.0,BCDEEE+Arial-BoldMT
107.2,704.6,o,10.0,BCDEEE+Arial-BoldMT
113.2,704.6,n,10.0,BCDEEE+Arial-BoldMT
119.2,704.6,a,10.0,BCDEEE+Arial-BoldMT
124.6,704.6,l,10.0,BCDEEE+Arial-BoldMT
127.3,704.6, ,10.0,BCDEEE+Arial-BoldMT
129.9,704.6,U,10.0,BCDEEE+Arial-BoldMT
136.9,704.6,n,10.0,BCDEEE+Arial-BoldMT
143.0,704.6,i,10.0,BCDEEE+Arial-BoldMT
145.7,704.6,v,10.0,BCDEEE+Arial-BoldMT
151.2,704.6,e,10.0,BCDEEE+Arial-BoldMT
156.7,704.6,r,10.0,BCDEEE+Arial-BoldMT
160.4,704.6,s,10.0,BCDEEE+Arial-BoldMT
165.8,704.6,i,10.0,BCDEEE+Arial-BoldMT
168.5,704.6,t,10.0,BCDEEE+Arial-BoldMT
171.8,704.6,y,10.0,BCDEEE+Arial-BoldMT
177.4,704.6, ,10.0,BCDEEE+Arial-BoldMT
486.8,704.6,P,10.0,BCDFEE+ArialMT
493.3,704.6,h,10.0,BCDFEE+ArialMT
498.8,704.6,a,10.0,BCDFEE+ArialMT
504.2,704.6,g,10.0,BCDFEE+ArialMT
509.8,704.6,w,10.0,BCDFEE+ArialMT
516.8,704.6,a,10.0,BCDFEE+ArialMT
522.2,704.6,r,10.0,BCDFEE+ArialMT
525.6,704.6,a,10.0,BCDFEE+ArialMT
531.0,704.6,",",10.0,BCDFEE+ArialMT
533.6,704.6, ,10.0,BCDFEE+ArialMT
536.4,704.6,P,10.0,BCDFEE+ArialMT
543.0,704.6,u,10.0,BCDFEE+ArialMT
548.4,704.6,n,10.0,BCDFEE+ArialMT
553.8,704.6,j,10.0,BCDFEE+ArialMT
556.0,704.6,a,10.0,BCDFEE+ArialMT
561.5,704.6,b,10.0,BCDFEE+ArialMT
567.0,704.6, ,10.0,BCDFEE+ArialMT
35.0,716.1,B,10.0,BCDFEE+ArialMT
41.5,716.1,a,10.0,BCDFEE+ArialMT
46.9,716.1,c,10.0,BCDFEE+ArialMT
52.0,716.1,h,10.0,BCDFEE+ArialMT
57.4,716.1,e,10.0,BCDFEE+ArialMT
62.9,716.1,l,10.0,BCDFEE+ArialMT
64.9,716.1,o,10.0,BCDFEE+ArialMT
70.3,716.1,r,10.0,BCDFEE+ArialMT
73.6,716.1, ,10.0,BCDFEE+ArialMT
76.0,716.1,o,10.0,BCDFEE+ArialMT
81.4,716.1,f,10.0,BCDFEE+ArialMT
84.0,716.1, ,10.0,BCDFEE+ArialMT
86.5,716.1,T,10.0,BCDFEE+ArialMT
92.6,716.1,e,10.0,BCDFEE+ArialMT
98.0,716.1,c,10.0,BCDFEE+ArialMT
103.0,716.1,h,10.0,BCDFEE+ArialMT
108.5,716.1,n,10.0,BCDFEE+ArialMT
113.9,716.1,o,10.0,BCDFEE+ArialMT
119.4,716.1,l,10.0,BCDFEE+ArialMT
121.4,716.1,o,10.0,BCDFEE+ArialMT
127.0,716.1,g,10.0,BCDFEE+ArialMT
132.4,716.1,y,10.0,BCDFEE+ArialMT
137.4,716.1, ,10.0,BCDFEE+ArialMT
482.3,716.1, ,10.0,BCDFEE+ArialMT
496.4,716.1,A,10.0,BCDFEE+ArialMT
503.0,716.1,u,10.0,BCDFEE+ArialMT
508.6,716.1,g,10.0,BCDFEE+ArialMT
514.2,716.1, ,10.0,BCDFEE+ArialMT
516.7,716.1,2,10.0,BCDFEE+ArialMT
522.0,716.1,0,10.0,BCDFEE+ArialMT
527.4,716.1,2,10.0,BCDFEE+ArialMT
532.8,716.1,3,10.0,BCDFEE+ArialMT
538.2,716.1, ,10.0,BCDFEE+ArialMT
35.0,727.7,C,10.0,BCDFEE+ArialMT
42.0,727.7,o,10.0,BCDFEE+ArialMT
47.4,727.7,m,10.0,BCDFEE+ArialMT
55.6,727.7,p,10.0,BCDFEE+ArialMT
60.8,727.7,u,10.0,BCDFEE+ArialMT
66.2,727.7,t,10.0,BCDFEE+ArialMT
68.8,727.7,e,10.0,BCDFEE+ArialMT
74.2,727.7,r,10.0,BCDFEE+ArialMT
77.3,727.7, ,10.0,BCDFEE+ArialMT
80.2,727.7,S,10.0,BCDFEE+ArialMT
86.5,727.7,c,10.0,BCDFEE+ArialMT
91.5,727.7,i,10.0,BCDFEE+ArialMT
93.4,727.7,e,10.0,BCDFEE+ArialMT
98.8,727.7,n,10.0,BCDFEE+ArialMT
104.1,727.7,c,10.0,BCDFEE+ArialMT
109.0,727.7,e,10.0,BCDFEE+ArialMT
114.3,727.7, ,10.0,BCDFEE+ArialMT
117.0,727.7,a,10.0,BCDFEE+ArialMT
122.4,727.7,n,10.0,BCDFEE+ArialMT
127.7,727.7,d,10.0,BCDFEE+ArialMT
133.0,727.7, ,10.0,BCDFEE+ArialMT
136.2,727.7,E,10.0,BCDFEE+ArialMT
142.7,727.7,n,10.0,BCDFEE+ArialMT
148.0,727.7,g,10.0,BCDFEE+ArialMT
153.4,727.7,i,10.0,BCDFEE+ArialMT
155.4,727.7,n,10.0,BCDFEE+ArialMT
160.7,727.7,e,10.0,BCDFEE+ArialMT
166.1,727.7,e,10.0,BCDFEE+ArialMT
171.4,727.7,r,10.0,BCDFEE+ArialMT
174.6,727.7,i,10.0,BCDFEE+ArialMT
176.7,727.7,n,10.0,BCDFEE+ArialMT
181.9,727.7,g,10.0,BCDFEE+ArialMT
187.3,727.7,;,10.0,BCDFEE+ArialMT
189.9,727.7, ,10.0,BCDFEE+ArialMT
192.9,727.7,C,10.0,BCDFEE+ArialMT
199.9,727.7,G,10.0,BCDFEE+ArialMT
207.5,727.7,P,10.0,BCDFEE+ArialMT
214.0,727.7,A,10.0,BCDFEE+ArialMT
220.5,727.7,:,10.0,BCDFEE+ArialMT
223.0,727.7, ,10.0,BCDFEE+ArialMT
226.0,727.7,8,10.0,BCDFEE+ArialMT
231.9,727.7,.,10.0,BCDFEE+ArialMT
234.5,727.7,8,10.0,BCDFEE+ArialMT
239.8,727.7,0,10.0,BCDFEE+ArialMT
245.2,727.7, ,10.0,BCDFEE+ArialMT
35.0,746.4,S,10.0,BCDEEE+Arial-BoldMT
41.6,746.4,h,10.0,BCDEEE+Arial-BoldMT
47.7,746.4,r,10.0,BCDEEE+Arial-BoldMT
51.6,746.4,i,10.0,BCDEEE+Arial-BoldMT
54.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
57.2,746.4,S,10.0,BCDEEE+Arial-BoldMT
63.8,746.4,h,10.0,BCDEEE+Arial-BoldMT
69.9,746.4,a,10.0,BCDEEE+Arial-BoldMT
75.5,746.4,n,10.0,BCDEEE+Arial-BoldMT
81.6,746.4,k,10.0,BCDEEE+Arial-BoldMT
87.2,746.4,a,10.0,BCDEEE+Arial-BoldMT
92.7,746.4,r,10.0,BCDEEE+Arial-BoldMT
96.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
99.3,746.4,C,10.0,BCDEEE+Arial-BoldMT
106.5,746.4,o,10.0,BCDEEE+Arial-BoldMT
112.8,746.4,l,10.0,BCDEEE+Arial-BoldMT
115.5,746.4,l,10.0,BCDEEE+Arial-BoldMT
118.3,746.4,e,10.0,BCDEEE+Arial-BoldMT
123.8,746.4,g,10.0,BCDEEE+Arial-BoldMT
129.9,746.4,e,10.0,BCDEEE+Arial-BoldMT
135.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
138.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
141.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
143.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
146.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
149.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
152.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
154.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
157.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
160.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
163.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
166.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
168.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
171.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
174.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
177.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
180.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
182.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
185.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
188.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
191.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
193.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
196.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
199.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
202.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
205.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
207.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
210.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
213.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
216.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
218.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
221.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
224.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
227.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
229.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
232.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
235.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
238.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
241.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
243.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
246.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
249.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
252.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
255.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
257.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
260.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
263.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
266.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
268.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
271.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
274.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
277.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
280.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
282.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
285.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
288.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
291.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
293.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
296.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
299.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
302.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
305.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
307.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
310.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
313.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
316.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
318.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
321.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
324.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
327.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
329.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
332.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
335.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
338.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
341.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
343.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
346.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
349.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
352.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
354.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
357.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
360.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
363.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
366.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
368.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
371.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
374.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
377.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
379.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
382.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
385.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
388.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
390.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
393.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
396.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
399.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
402.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
405.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
407.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
410.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
413.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
416.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
418.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
421.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
424.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
427.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
429.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
432.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
435.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
438.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
440.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
443.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
446.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
449.3,746.4, ,10.0,BCDEEE+Arial-BoldMT
452.1,746.4, ,10.0,BCDEEE+Arial-BoldMT
454.8,746.4, ,10.0,BCDEEE+Arial-BoldMT
457.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
460.4,746.4, ,10.0,BCDEEE+Arial-BoldMT
463.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
466.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
468.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
471.5,746.4, ,10.0,BCDEEE+Arial-BoldMT
474.2,746.4, ,10.0,BCDEEE+Arial-BoldMT
477.0,746.4, ,10.0,BCDEEE+Arial-BoldMT
479.9,746.4, ,10.0,BCDEEE+Arial-BoldMT
482.6,746.4, ,10.0,BCDEEE+Arial-BoldMT
485.7,746.4, ,10.0,BCDEEE+Arial-BoldMT
488.6,746.4,S,10.0,BCDFEE+ArialMT
495.1,746.4,a,10.0,BCDFEE+ArialMT
500.4,746.4,s,10.0,BCDFEE+ArialMT
505.2,746.4,a,10.0,BCDFEE+ArialMT
510.5,746.4,r,10.0,BCDFEE+ArialMT
513.7,746.4,a,10.0,BCDFEE+ArialMT
519.1,746.4,m,10.0,BCDFEE+ArialMT
527.2,746.4,",",10.0,BCDFEE+ArialMT
529.8,746.4, ,10.0,BCDFEE+ArialMT
532.3,746.4,B,10.0,BCDFEE+ArialMT
538.9,746.4,i,10.0,BCDFEE+ArialMT
541.1,746.4,h,10.0,BCDFEE+ArialMT
546.5,746.4,a,10.0,BCDFEE+ArialMT
551.9,746.4,r,10.0,BCDFEE+ArialMT
555.2,746.4, ,10.0,BCDFEE+ArialMT
35.0,758.1,I,10.0,BCDFEE+ArialMT
37.7,758.1,n,10.0,BCDFEE+ArialMT
43.1,758.1,t,10.0,BCDFEE+ArialMT
45.8,758.1,e,10.0,BCDFEE+ArialMT
51.2,758.1,r,10.0,BCDFEE+ArialMT
54.5,758.1,m,10.0,BCDFEE+ArialMT
62.8,758.1,e,10.0,BCDFEE+ArialMT
68.1,758.1,d,10.0,BCDFEE+ArialMT
73.7,758.1,i,10.0,BCDFEE+ArialMT
75.7,758.1,a,10.0,BCDFEE+ArialMT
81.2,758.1,t,10.0,BCDFEE+ArialMT
83.9,758.1,e,10.0,BCDFEE+ArialMT
89.4,758.1, ,10.0,BCDFEE+ArialMT
451.2,758.1, ,10.0,BCDFEE+ArialMT
453.9,758.1, ,10.0,BCDFEE+ArialMT
456.7,758.1, ,10.0,BCDFEE+ArialMT
459.5,758.1, ,10.0,BCDFEE+ArialMT
462.2,758.1, ,10.0,BCDFEE+ArialMT
465.0,758.1, ,10.0,BCDFEE+ArialMT
467.7,758.1, ,10.0,BCDFEE+ArialMT
470.6,758.1,A,10.0,BCDFEE+ArialMT
477.2,758.1,p,10.0,BCDFEE+ArialMT
482.8,758.1,r,10.0,BCDFEE+ArialMT
486.1,758.1, ,10.0,BCDFEE+ArialMT
488.6,758.1,2,10.0,BCDFEE+ArialMT
494.1,758.1,0,10.0,BCDFEE+ArialMT
499.7,758.1,2,10.0,BCDFEE+ArialMT
505.3,758.1,0,10.0,BCDFEE+ArialMT
510.8,758.1, ,10.0,BCDFEE+ArialMT
513.2,758.1,–,10.0,BCDIEE+ArialMT
518.7,758.1, ,10.0,BCDFEE+ArialMT
521.2,758.1,M,10.0,BCDFEE+ArialMT
529.4,758.1,a,10.0,BCDFEE+ArialMT
535.0,758.1,r,10.0,BCDFEE+ArialMT
538.3,758.1, ,10.0,BCDFEE+ArialMT
540.8,758.1,2,10.0,BCDFEE+ArialMT
546.2,758.1,0,10.0,BCDFEE+ArialMT
551.5,758.1,2,10.0,BCDFEE+ArialMT
556.9,758.1,2,10.0,BCDFEE+ArialMT
562.3,758.1, ,10.0,BCDFEE+ArialMT
35.0,769.6,P,10.0,BCDFEE+ArialMT
41.3,769.6,C,10.0,BCDFEE+ArialMT
48.1,769.6,M,10.0,BCDFEE+ArialMT
56.0,769.6,;,10.0,BCDFEE+ArialMT
58.5,769.6, ,10.0,BCDFEE+ArialMT
61.6,769.6,P,10.0,BCDFEE+ArialMT
67.8,769.6,e,10.0,BCDFEE+ArialMT
73.0,769.6,r,10.0,BCDFEE+ArialMT
76.0,769.6,c,10.0,BCDFEE+ArialMT
80.7,769.6,e,10.0,BCDFEE+ArialMT
85.8,769.6,n,10.0,BCDFEE+ArialMT
91.0,769.6,t,10.0,BCDFEE+ArialMT
93.4,769.6,a,10.0,BCDFEE+ArialMT
98.5,769.6,g,10.0,BCDFEE+ArialMT
103.7,769.6,e,10.0,BCDFEE+ArialMT
108.9,769.6,:,10.0,BCDFEE+ArialMT
111.3,769.6, ,10.0,BCDFEE+ArialMT
114.5,769.6,8,10.0,BCDFEE+ArialMT
119.7,769.6,2,10.0,BCDFEE+ArialMT
124.8,769.6,%,10.0,BCDFEE+ArialMT
133.2,769.6, ,10.0,BCDFEE+ArialMT
35.0,788.6,P,10.0,BCDEEE+Arial-BoldMT
41.6,788.6,r,10.0,BCDEEE+Arial-BoldMT
45.5,788.6,a,10.0,BCDEEE+Arial-BoldMT
51.0,788.6,g,10.0,BCDEEE+Arial-BoldMT
57.2,788.6,y,10.0,BCDEEE+Arial-BoldMT
62.8,788.6,a,10.0,BCDEEE+Arial-BoldMT
68.3,788.6, ,10.0,BCDEEE+Arial-BoldMT
71.0,788.6,N,10.0,BCDEEE+Arial-BoldMT
78.2,788.6,i,10.0,BCDEEE+Arial-BoldMT
81.1,788.6,k,10.0,BCDEEE+Arial-BoldMT
86.6,788.6,e,10.0,BCDEEE+Arial-BoldMT
92.1,788.6,t,10.0,BCDEEE+Arial-BoldMT
95.5,788.6,a,10.0,BCDEEE+Arial-BoldMT
101.0,788.6,n,10.0,BCDEEE+Arial-BoldMT
107.2,788.6, ,10.0,BCDEEE+Arial-BoldMT
110.1,788.6,P,10.0,BCDEEE+Arial-BoldMT
116.7,788.6,u,10.0,BCDEEE+Arial-BoldMT
122.8,788.6,b,10.0,BCDEEE+Arial-BoldMT
128.9,788.6,l,10.0,BCDEEE+Arial-BoldMT
131.6,788.6,i,10.0,BCDEEE+Arial-BoldMT
134.4,788.6,c,10.0,BCDEEE+Arial-BoldMT
140.0,788.6, ,10.0,BCDEEE+Arial-BoldMT
142.8,788.6,S,10.0,BCDEEE+Arial-BoldMT
149.4,788.6,c,10.0,BCDEEE+Arial-BoldMT
155.0,788.6,h,10.0,BCDEEE+Arial-BoldMT
161.1,788.6,o,10.0,BCDEEE+Arial-BoldMT
167.2,788.6,o,10.0,BCDEEE+Arial-BoldMT
173.3,788.6,l,10.0,BCDEEE+Arial-BoldMT
176.1,788.6, ,10.0,BCDEEE+Arial-BoldMT
178.9,788.6, ,10.0,BCDEEE+Arial-BoldMT
181.6,788.6, ,10.0,BCDEEE+Arial-BoldMT
184.4,788.6, ,10.0,BCDEEE+Arial-BoldMT
187.1,788.6, ,10.0,BCDEEE+Arial-BoldMT
189.9,788.6, ,10.0,BCDEEE+Arial-BoldMT
192.7,788.6, ,10.0,BCDEEE+Arial-BoldMT
195.4,788.6, ,10.0,BCDEEE+Arial-BoldMT
198.2,788.6, ,10.0,BCDEEE+Arial-BoldMT
200.9,788.6, ,10.0,BCDEEE+Arial-BoldMT
203.8,788.6, ,10.0,BCDEEE+Arial-BoldMT
206.6,788.6, ,10.0,BCDEEE+Arial-BoldMT
209.3,788.6, ,10.0,BCDEEE+Arial-BoldMT
212.1,788.6, ,10.0,BCDEEE+Arial-BoldMT
214.8,788.6, ,10.0,BCDEEE+Arial-BoldMT
217.6,788.6, ,10.0,BCDEEE+Arial-BoldMT
220.4,788.6, ,10.0,BCDEEE+Arial-BoldMT
